ID|grapheme|phoneme
397dc27f-e70c-4955-b6d6-9e39bf42da25|ক্লাস এইট অবধি পড়ার সুযোগ হয়েছিল তার।|k_1 l a s_2 e_1 i̯ t_2 ɔ_1 b o d̪ʰ i_2 p_1 ɔ ɽ a r_2 ʃ_1 u ɟ o g_2 h_1 o ʲ e cʰ i l o_2 t̪_1 a r_2
39807313-f30b-4788-84f8-ce77c9829617|টাইফয়েড খারাপ রোগ।|t_1 a i̯ pʰ ʲ e d_2 kʰ_1 a r a p_2 r_1 o g_2
398623c5-392c-4d62-8fcb-80a069f9c222|পাউইশ্‌|p_1 a u̯ i ʃ_2
39919ddd-3240-455a-b4e5-cddc3c979223|সন্দেহপরায়ণতা বিশিষ্ট ছাত্রকে চ্যালেঞ্জটা দে।|ʃ_1 ɔ n d̪ e h o p ɔ r a ʲ o n ɔ t̪ a_2 b_1 i ʃ i ʃ t o_2 cʰ_1 a t̪ t̪ r o k e_2 c_1 æ l e n ɟ t a_2 d̪_1 e_2
39996b21-8ae0-4626-a21e-0b6f2fb6300d|হলুদাভ আকার ধারণ করেছে।|h_1 ɔ l u d̪ a bʰ_2 a_1 k a r_2 d̪ʰ_1 a r o n_2 k_1 o r e cʰ e_2
399ec96f-5011-424f-b750-4100e1ddbec3|মেসির এবারের মৌসুমটি ভালোই গেছে।|m_1 e s i r_2 e_1 b a r e r_2 m_1 o u̯ ʃ u m t i_2 bʰ_1 a l o i̯_2 g_1 æ cʰ e_2
399ee03a-dfd6-4c34-bf05-1f6b26f69288|কন্ধগ|k_1 ɔ n d̪ʰ o g_2
39a071b8-a83b-4bed-a0d9-9c9a9f9a3a99|গাঙ্গুঁলী অবসরে গেছেন।|g_1 a ŋ g ũ l i_2 ɔ_1 b o ʃ ɔ r e_2 g_1 æ cʰ e n_2
39a16ecc-578b-4fd6-ab86-4eb20a4d5b55|নিহ্রাদ নিহাদ এক কথা নয়।|n_1 i h h r a d̪_2 n_1 i h a d̪_2 æ_1 k_2 k_1 ɔ t̪ʰ a_2 n_1 ɔ ʲ_2
39a63e09-cdab-4112-9453-8262220849dd|নেক্সট বছরের অক্টোবর মাস অব্দি আল্টিমেটাম ছাত্রদলের।|n_1 e k s t_2 b_1 ɔ cʰ o r e r_2 ɔ_1 k t o b ɔ r_2 m_1 a ʃ_2 o_1 b d̪ i_2 a_1 l t i m e t a m_2 cʰ_1 a t̪ r o d̪ ɔ l e r_2
39a88aff-8a5d-4939-b459-6d8af3245fb0|থগা|t̪ʰ_1 ɔ g a_2
39aade59-fd1e-4517-bac5-cf596035ef96|ওএলইডি লাইটে আলো কম।|o_1 e l i d i_2 l_1 a i̯ t e_2 a_1 l o_2 k_1 ɔ m_2
39b504cc-21ac-46bf-950e-3a31dc29f3ad|কীভাবে বুঝলেন বড় বউ রুম থেকে বের হয়ে যাচ্ছিলেন।|k_1 i bʰ a b e_2 b_1 u ɟʰ l e n_2 b_1 ɔ ɽ o_2 b_1 o u̯_2 r_1 u m_2 t̪ʰ_1 e k e_2 b_1 e r_2 h_1 o ʲ e_2 ɟ_1 a c cʰ i l e n_2
39bb7bce-3648-4c54-990a-2463ae94be3a|বন্ধুর কৃতঘ্নতার কারণেই তাকে অভিযুক্ত হতে হলো।|b_1 o n d̪ʰ u r_2 k_1 r i t̪ ɔ gʰ n o t̪ a r_2 k_1 a r o n e i̯_2 t̪_1 a k e_2 o_1 bʰ i ɟ u k t̪ o_2 h_1 o t̪ e_2 h_1 o l o_2
39be4b23-7759-42c4-ae9c-a31436acd2ca|আসহান মঞ্জিল|a_1 s h a n_2 m_1 o n ɟ i l_2
39c0e8dc-1e21-45e8-a011-321bbef52491|আক্দুল আকুন্ঠ চিত্তে গান গায়|a_1 k d̪ u l_2 a_1 k u n tʰ o_2 c_1 i t̪ t̪ e_2 g_1 a n_2 g_1 a ʲ_2
39c23c57-7f56-470a-a067-7cd0b0ddbbab|টঙ্‌ দোকানে চা খাওয়ার মজাই আলাদা।|t_1 ɔ ŋ_2 d̪_1 o k a n e_2 c_1 a_2 kʰ_1 a o̯ ʷ a r_2 m_1 ɔ ɟ a i̯_2 a_1 l a d̪ a_2
39c7427a-5cee-461f-8e24-ac7b7c17db94|আগেয়্যা|a_1 g e g ʲ a_2
39c74b21-732e-4849-bec4-7348d742aabd|কির্ব্যা|k_1 i r b æ_2
39cced1d-10ac-40b6-abbe-12aaaa098c21|দধ্যম্ল হলো দুধের সাথে মেশান পদার্থ।|d̪_1 o d̪ d̪ʰ o m l o_2 h_1 o l o_2 d̪_1 u d̪ʰ e r_2 ʃ_1 a t̪ʰ e_2 m_1 e ʃ a n o_2 p_1 ɔ d̪ a r t̪ʰ o_2
39ce23ae-3ac7-4d08-9287-254119619e22|অনিমিখে শব্দের মানে কেউ জানে না।|ɔ_1 n i m i kʰ e_2 ʃ_1 ɔ b d̪ e r_2 m_1 a n e_2 k_1 e u̯_2 ɟ_1 a n e_2 n_1 a_2
39d3dca1-680b-4d82-b6a7-c0f9d0c5fcdc|ক্যানবেরার মাঠে আজ নামবে বাংলাদেশ।|k_1 æ n b e r a r_2 m_1 a tʰ e_2 a_1 ɟ_2 n_1 a m b e_2 b_1 a ŋ l a d̪ e ʃ_2
39da094f-936c-472c-a196-9b97e96355f2|এই গ্রামের  গাছগাছালি, খড়কুটো, এমনকি মেঠো পথকেও আমি ভুলতে পারি না।|e_1 i̯_2 g_1 r a m e r_2 g_1 a cʰ g a cʰ a l i_2 kʰ_1 ɔ ɽ k u t o_2 æ_1 m o n k i_2 m_1 e tʰ o_2 p_1 ɔ t̪ʰ k e o̯_2 a_1 m i_2 bʰ_1 u l t̪ e_2 p_1 a r i_2 n_1 a_2
39df9780-eb2f-4d7a-8fb0-3468a577fb04|সিঁথিতে সিঁদুর দাও।|ʃ_1 ĩ t̪ʰ i t̪ e_2 ʃ_1 ĩ d̪ u r_2 d̪_1 a o̯_2
39e3738b-aa16-4bfa-aca7-f4df23e7eba6|দুগ্ধ বিমুগ্ধ দোগ্ধ্রী|d̪_1 u g d̪ʰ o_2 b_1 i m u g d̪ʰ o_2 d̪_1 o g d̪ʰ r i_2
39e921b9-713d-4e91-8bce-c1c49bb1c9ff|অঘোষ ধ্বনি কয়টি?|ɔ_1 gʰ o ʃ_2 d̪ʰ_1 o n i_2 k_1 ɔ ʲ t i_2
39ea9914-2447-4082-bf77-eeb2cfe358b5|উনেশ্‌|u_1 n e ʃ_2
39edaf93-aa2a-480d-be00-ee6808e4dc2c|কোন প্রশ্ন না করে সে শুধু সম্মতিসূচক ঘাড় নেড়ে বলল, জি আম্মা।|k_1 o n_2 p_1 r o ʃ n o_2 n_1 a_2 k_1 o r e_2 ʃ_1 e_2 ʃ_1 u d̪ʰ u_2 ʃ_1 ɔ m m o t̪ i ʃ u c ɔ k_2 gʰ_1 a ɽ_2 n_1 e ɽ e_2 b_1 o l l o_2 ɟ_1 i_2 a_1 m m a_2
39f2065d-483f-4df2-ac00-43620fe8e1bc|পল্লবগ্রাহিতা নাটকে মোনালিসার প্রকাশভঙ্গিমা চমৎকার।|p_1 ɔ l l o b g r a h i t̪ a_2 n_1 a t o k e_2 m_1 o n a l i s a r_2 p_1 r o k a ʃ bʰ o ŋ g i m a_2 c_1 ɔ m o t̪ k a r_2
39f4d43c-9c16-4665-b401-507169f5501f|বাদশা বাহবা বিজলি|b_1 a d̪ ʃ a_2 b_1 a h b a_2 b_1 i ɟ l i_2
39f5475e-77e3-4a73-9817-283252e6a3c7|চেত্‌|c_1 e t̪_2
39f88fd0-98b1-4b6f-86e1-baabf91299de|দাউ দাাউ করে আগুন জ্বলে|d̪_1 a u̯_2 d̪_1 a u̯_2 k_1 o r e_2 a_1 g u n_2 ɟ_1 ɔ l e_2
39fe690e-20d6-429f-8c6a-2fa8b143cc1a|আওযর|a_1 o̯ ɟ o r_2
3a005669-c6ac-4683-8318-52c19facd862|বৌদ্ধভিক্ষুদের আবাসস্থল শ্রীলংকায়।|b_1 o u̯ d̪ d̪ʰ o bʰ i k kʰ u d̪ e r_2 a_1 b a ʃ s t̪ʰ ɔ l_2 s_1 r i l ɔ ŋ k a ʲ_2
3a0492bd-7b4b-4bac-87ed-dd6304b323c8|চরের নাম কুঁকড়িমুকড়ি।|c_1 ɔ r e r_2 n_1 a m_2 k_1 ũ k ɽ i m u k ɽ i_2
3a15c234-1d5e-4d56-83b5-d26085e07916|গুচ্ছগ্রামের কয়েক একরই আইসিআরসির উঁচুতলার ভবনের জন্য বরাদ্দ করা হয়।|g_1 u c cʰ o g r a m e r_2 k_1 ɔ ʲ e k_2 e_1 k o r i_2 a_1 i̯ s i a r s i r_2 ũ_1 c u t̪ ɔ l a r_2 bʰ_1 ɔ b o n e r_2 ɟ_1 o n n o_2 b_1 ɔ r a d̪ d̪ o_2 k_1 ɔ r a_2 h_1 ɔ ʲ_2
3a1644d5-13ba-428d-abec-6eef8d5bfd94|ভবিষ্য বলতে পারেন তিনি।|bʰ_1 o b i ʃ ʃ ɔ_2 b_1 o l t̪ e_2 p_1 a r e n_2 t̪_1 i n i_2
3a1a665c-73d5-4eab-a06e-e12bae289a52|বুমখোয়া গ্রামে যুবতিকে গণধর্ষণ করার পরে দুর্বৃত্তদের বর্বরতা শেষ পর্যায়ে চলে গিয়েছে।|b_1 u m kʰ o ʷ a_2 g_1 r a m e_2 ɟ_1 u b o t̪ i k e_2 g_1 ɔ n o d̪ʰ ɔ r ʃ o n_2 k_1 ɔ r a r_2 p_1 ɔ r e_2 d̪_1 u r b r i t̪ t̪ o d̪ e r_2 b_1 ɔ r b ɔ r o t̪ a_2 ʃ_1 e ʃ_2 p_1 o r ɟ a ʲ e_2 c_1 ɔ l e_2 g_1 i ʲ e cʰ e_2
3a1d5696-9ac9-4fa3-b27a-c66e3a162130|স্টেশন মাস্টার লাঞ্চ করতে বাসায় আসলেন।|s_1 t e ʃ ɔ n_2 m_1 a s t a r_2 l_1 a n c_2 k_1 o r t̪ e_2 b_1 a ʃ a ʲ_2 a_1 ʃ l e n_2
3a1d63e4-355a-409a-b2fb-dadd2901cc27|ঈশ্বর বিশ্বাস করে।|i_1 ʃ ʃ ɔ r_2 b_1 i ʃ ʃ a ʃ_2 k_1 o r e_2
3a1dd459-56c6-44cb-b131-b3f17609f05e|তারা কেবল তাদের ন্যায্য অধিকার চায়।|t̪_1 a r a_2 k_1 e b o l_2 t̪_1 a d̪ e r_2 n_1 æ ɟ ɟ o_2 o_1 d̪ʰ i k a r_2 c_1 a ʲ_2
3a1eaec8-8137-4205-9ff8-e63587dd3bc9|সেপজোনে থাকো।|s_1 e p ɟ o n e_2 t̪ʰ_1 a k o_2
3a27bf0e-1062-460c-a1b0-46cdc9ad09e1|কানড|k_1 a n d_2
3a2b5b38-5bc0-40cd-b256-1d76216de2ad|জ্বর, সর্দি, হাঁচি, কাশি, বমি, চুলকানি, অ্যালার্জি ও হাঁপানি ওমিক্রনের লক্ষণ।|ɟ_1 ɔ r_2 ʃ_1 o r d̪ i_2 h_1 ã c i_2 k_1 a ʃ i_2 b_1 o m i_2 c_1 u l k a n i_2 æ_1 l a r ɟ i_2 o h_1 ã p a n i_2 o_1 m i k k r o n e r_2 l_1 ɔ k kʰ ɔ n_2
3a2cf6d8-f16c-41c6-aa50-dfb57d915a7a|আঁচল ধরে রেখেছে বাচ্চাটি|ã_1 c o l_2 d̪ʰ_1 ɔ r e_2 r_1 e kʰ e cʰ e_2 b_1 a c c a t i_2
3a334514-8d16-4690-b407-cadc2b21eb31|জিকড্ডা একটি আড্ডার স্থান|ɟ_1 i k d d a_2 e_1 k t i_2 a_1 d d a r_2 s_1 t̪ʰ a n_2
3a36bca0-b6b2-45d7-ab15-ef97a96d4330|ছগ্‌|cʰ_1 ɔ g_2
3a3945e2-d59b-4068-88ca-d9b011c6d38c|এহাছান বাজার থেকে গামছা কিনেছে।|e_1 h a cʰ a n_2 b_1 a ɟ a r_2 t̪ʰ_1 e k e_2 g_1 a m cʰ a_2 k_1 i n e cʰ e_2
3a43bb54-8cb5-4230-85ec-b0cfbb9d2c2e|আফছু এর আসল নাম আফজাল|a_1 pʰ cʰ u_2 e_1 r_2 a_1 ʃ o l_2 n_1 a m_2 a_1 pʰ ɟ a l_2
3a49b28f-4d7e-4953-8116-89bb91b3fcf3|সতীনকে মানিয়া লওয়া সহজ ব্যপার নয়।|ʃ_1 o t̪ i n k e_2 m_1 a n i ʲ a_2 l_1 ɔ ʷ a_2 ʃ_1 ɔ h o ɟ_2 b_1 æ p a r_2 n_1 ɔ ʲ_2
3a4a0d8c-6b52-44e8-8af1-2978ace7beb1|চাটমোহর এলাকায় বৃক্ষরোপণ সম্পন্ন করেছে সাফাত।|c_1 a t m o h o r_2 e_1 l a k a ʲ_2 b_1 r i k kʰ o r o p o n_2 ʃ_1 ɔ m p ɔ n n o_2 k_1 o r e cʰ e_2 s_1 a pʰ a t̪_2
3a4d4b64-73ea-4673-8717-5443e7662013|ফার্ন এক প্রকার উদ্ভিদ।|pʰ_1 a r n_2 æ_1 k_2 p_1 r o k a r_2 u_1 d̪ bʰ i d̪_2
3a50f7f5-2145-4191-ac7b-83c29dcb2e67|নমরুদের নফরত অনেক বেড়ে গিয়েছিলো|n_1 o m r u d̪ e r_2 n_1 ɔ pʰ r ɔ t̪_2 ɔ_1 n e k_2 b_1 e ɽ e_2 g_1 i ʲ e cʰ i l o_2
3a5305ca-ecb3-4ede-8473-10667ad7c013|দৈয়ল শব্দের অর্থ কি?|d̪_1 o i̯ o l_2 ʃ_1 ɔ b d̪ e r_2 ɔ_1 r t̪ t̪ʰ o_2 k_1 i_2
3a53a10a-0d25-4d9f-962a-a9c1434d5d34|তিকরিত মানে কি?|t̪_1 i k r i t̪_2 m_1 a n e_2 k_1 i_2
3a555583-92c9-4361-a158-c10652d0ea69|খই ভাজলে ডাক দিবেন।|kʰ_1 o i̯_2 bʰ_1 a ɟ l e_2 d_1 a k_2 d̪_1 i b e n_2
3a555624-1488-4c5a-96fd-99b8a732d680|কোজ্জাড মেঘডহর কুঁড়েখালী ইউনিয়নের বাসিন্দা|k_1 o ɟ ɟ a d_2 m_1 e gʰ d ɔ h o r_2 k_1 ũ ɽ e kʰ a l i_2 i_1 u̯ n i ʲ o n e r_2 b_1 a ʃ i n d̪ a_2
3a56eb9e-192e-46b8-a0e4-7c4d3f59cc61|ডাসের কথা বলে কি হবে!|d_1 a ʃ e r_2 k_1 ɔ t̪ʰ a_2 b_1 o l e_2 k_1 i_2 h_1 ɔ b e_2
3a6c243d-de6a-4090-96f3-ee3287123fea|আষাঢ় মাস আমার ভালো লাগে না।|a_1 ʃ a ɽ_2 m_1 a ʃ_2 a_1 m a r_2 bʰ_1 a l o_2 l_1 a g e_2 n_1 a_2
3a7622c5-5cb1-4f4d-a84e-f35be404dfc1|মেঢ্র অর্থ কি?|m_1 e d dʰ r o_2 ɔ_1 r t̪ t̪ʰ o_2 k_1 i_2
3a76365b-de6d-4187-b2dc-a19e999168bc|জার্বলাদেজ|ɟ_1 a r b l a d̪ e ɟ_2
3a7ceeff-4419-4c13-ae9a-45394bf57a7d|উরুগুয়ের ক্লাবটির গোলকিপারের বিরুদ্ধে মামলা ক্লোজড।|u_1 r u g u ʲ e r_2 k_1 l a b t i r_2 g_1 o l k i p a r e r_2 b_1 i r u d̪ d̪ʰ e_2 m_1 a m l a_2 k_1 l o ɟ d_2
3a7e1bb1-23aa-430e-93b3-c378f26e7f73|রাঙতা কোষঝিল্লি চস্পা|r_1 a ŋ t̪ a_2 k_1 o ʃ ɟʰ i l l i_2 c_1 ɔ s p a_2
3a840c5d-a619-41a9-9218-1262388498bc|বেতঝুড়ি যুব সংঘ|b_1 e t̪ ɟʰ u r i_2 ɟ_1 u b o_2 ʃ_1 ɔ ŋ gʰ o_2
3a86175f-df7c-452e-8e8e-cf2897c70ef2|কুকুরটি কুঁইকুঁই করতে করতে চলে গেলো।|k_1 u k u r t i_2 k_1 ũ i̯ k ũ i̯_2 k_1 o r t̪ e_2 k_1 o r t̪ e_2 c_1 ɔ l e_2 g_1 æ l o_2
3a918ff2-8e9b-44c7-91bf-4f3fcf1f1013|সাগরদীঘির পাশে ষষ্ঠীপূজা|ʃ_1 a g o r d̪ i gʰ i r_2 p_1 a ʃ e_2 ʃ_1 o ʃ tʰ i p u ɟ a_2
3a9647cc-23ac-40f5-bf63-fad9f6cfd7bf|হাদীসের তাৎপর্য ব্যাখ্যা কর।|h_1 a d̪ i s e r_2 t̪_1 a t̪ p ɔ r ɟ o_2 b_1 æ k kʰ a_2 k_1 ɔ r_2
3a9756c1-6afa-4f10-be1b-c33bef1e63fe|সাতজন স্বাস্থ্যকর্মীর নাম দেওয়া হয়েছে।|ʃ_1 a t̪ ɟ ɔ n_2 ʃ_1 a s t̪ʰ o k o r m i r_2 n_1 a m_2 d̪_1 e o̯ ʷ a_2 h_1 e ʲ e cʰ e_2
3a986e0d-f42a-49d0-a8f4-c0c4bf947102|ফিল্ড কল্পনা অল্প|pʰ_1 i l d̪_2 k_1 ɔ l p o n a_2 ɔ_1 l p o_2
3a996232-48bc-4326-abfd-71fcbd9f3f1d|একনজরে  আশেপাশে দেখে নাও।|æ_1 k n ɔ ɟ o r e_2 a_1 ʃ e p a ʃ e_2 d̪_1 e kʰ e_2 n_1 a o̯_2
3a99c7ba-9846-4af8-add9-8b9223ad42e1|ধুৎ! শেথ বাছুর যন্ত্রনা দেয়|d̪ʰ_1 u t̪_2 p5 ʃ_1 e t̪ʰ_2 b_1 a cʰ u r_2 ɟ_1 ɔ n t̪ r o n a_2 d̪_1 e ʲ_2
3a9b30b7-8890-4916-a069-dfc6b6247b82|উওন|u_1 o̯ n_2
3ab575f8-de22-4491-9a1a-040b81245de6|রূপজীবা মানে রুপ বেঁচে জীবিকা নির্বাহ করে যে|r_1 u p ɟ i b a_2 m_1 a n e_2 r_1 u p_2 b_1 ẽ c e_2 ɟ_1 i b i k a_2 n_1 i r b a h o_2 k_1 o r e_2 ɟ_1 e_2
3abd68ed-c5d5-4bfd-b55d-e5fda99a87b7|ধুইল্ল্যাহ শব্দটি কোথা থেকে আগত?|d̪ʰ_1 u i̯ l l æ h_2 ʃ_1 ɔ b d̪ o t i_2 k_1 o t̪ʰ a_2 t̪ʰ_1 e k e_2 a_1 g o t̪ o_2
3abe54cd-dd3b-4619-9945-363f627ae7f2|চমক্ঘর|c_1 ɔ m o k gʰ ɔ r_2
3ac5f8ad-e635-4f6f-8872-7782b03d7b5c|পাঁচটিই আছে আমার কাছে|p_1 ã c t i i_2 a_1 cʰ e_2 a_1 m a r_2 k_1 a cʰ e_2
3ac898dd-613c-49b8-bfa4-e01c8fa27253|নাসির কারোর ভ্রাতুষ্পুত্র নয়।|n_1 a s i r_2 k_1 a r o r_2 bʰ_1 r a t̪ u ʃ p u t̪ t̪ r o_2 n_1 ɔ ʲ_2
3ac9928f-7eaf-48cf-991e-7fab46bd7ff3|ফোপরা এ দেশ থেকে হারিয়ে গেছে।|pʰ_1 o p r a_2 e d̪_1 e ʃ_2 t̪ʰ_1 e k e_2 h_1 a r i ʲ e_2 g_1 æ cʰ e_2
3ae1a4f0-d74c-460f-8b18-9b1951cf06ff|ক্লাংথুইপাড়া কি কোন জায়গার নাম?|k_1 l a ŋ t̪ʰ u i̯ p a ɽ a_2 k_1 i_2 k_1 o n_2 ɟ_1 a ʲ g a r_2 n_1 a m_2
3af91f54-feb0-480c-8b7c-876ef70251fe|গোছবা আশরাফুল তামিম সাকিব|g_1 o cʰ b a_2 a_1 ʃ r a pʰ u l_2 t̪_1 a m i m_2 ʃ_1 a k i b_2
3b05ede4-de74-4303-9a96-af167aacca8a|সম্ভাব্য ভবিষ্যৎ সম্পর্কে এঁরা কেউই পাকিস্তানিদের কিছুই জানাননি।|ʃ_1 ɔ m bʰ a b b o_2 bʰ_1 o b i ʃ ʃ ɔ t̪_2 ʃ_1 ɔ m p ɔ r k e_2 ẽ_1 r a_2 k_1 e u̯ i_2 p_1 a k i s t̪ a n i d̪ e r_2 k_1 i cʰ u i̯_2 ɟ_1 a n a n n i_2
3b0b6da4-c9c5-408d-bb29-960a84fd914c|এতদ্দ্বারা সকলের অবগতির জন্য জানানো যাচ্ছে।|æ_1 t̪ ɔ d̪ d̪ a r a_2 ʃ_1 ɔ k o l e r_2 ɔ_1 b o g o t̪ i r_2 ɟ_1 o n n o_2 ɟ_1 a n a n o_2 ɟ_1 a c cʰ e_2
3b110536-26c9-42ce-bd31-b41fcf144a73|স্যার আপনি ভুল করেছেন, তাই বলছি… এখন থেকে সাবধান হোন।|s_1 a r_2 a_1 p n i_2 bʰ_1 u l_2 k_1 o r e cʰ e n_2 t̪_1 a i̯_2 b_1 o l cʰ i_2 æ_1 kʰ o n_2 t̪ʰ_1 e k e_2 ʃ_1 a b d̪ʰ a n_2 h_1 o n_2
3b114c4f-1ffb-4a54-ae09-05c9105f6158|বোয়ালরা ঝাঁকে ঝাঁকে উড়ে আসে।|b_1 o ʷ a l r a_2 ɟʰ_1 ã k e_2 ɟʰ_1 ã k e_2 u_1 ɽ e_2 a_1 ʃ e_2
3b121995-938c-4c4a-8827-def88c15a2f7|ঔষ্ট্র মানে একগুঁয়ে|o_1 u̯ ʃ t r o_2 m_1 a n e_2 æ_1 k g ũ ʲ e_2
3b12bad4-bf22-42d5-b2af-d708fc9165f9|স্থেয় হবে স্থায়ী|s_1 t̪ʰ e ʲ o_2 h_1 ɔ b e_2 s_1 t̪ʰ a ʲ i_2
3b1448ef-b4d1-48e5-bd4c-f2627e804112|বাংলাদেশ সরকার নিজস্ব অনুবাদক সফটওয়্যার বানানোর লক্ষ্যে ভূরুঙ্গামারী থেকেই লোকবল নিয়োগ দিচ্ছে।|b_1 a ŋ l a d̪ e ʃ_2 ʃ_1 ɔ r k a r_2 n_1 i ɟ ɔ ʃ ʃ o_2 o_1 n u b a d̪ o k_2 s_1 ɔ pʰ t o ʲ æ r_2 b_1 a n a n o r_2 l_1 o k kʰ e_2 bʰ_1 u r u ŋ g a m a r i_2 t̪ʰ_1 e k e i_2 l_1 o k o b ɔ l_2 n_1 i ʲ o g_2 d̪_1 i c cʰ e_2
3b1bc6e6-7f14-4f59-809c-0eb0e4e9f5d2|গুজোঙ্‌|g_1 u ɟ o ŋ_2
3b1e2a37-9e16-4561-9ada-d52bc1e566cf|পার্বত্য অঞ্চলের ক্ষুদ্র নৃগোষ্ঠী জনগণ।|p_1 a r b b o t̪ t̪ o_2 ɔ_1 n c o l e r_2 kʰ_1 u d̪ d̪ r o_2 n_1 r i g o ʃ tʰ i_2 ɟ_1 ɔ n o g ɔ n_2
3b256505-e0dc-4112-bcc7-e856d1bf8150|পাহাড়ি অঞ্চলের একটি গ্রামের নাম আউচকুড়ি|p_1 a h a ɽ i_2 ɔ_1 n c o l e r_2 e_1 k t i_2 g_1 r a m e r_2 n_1 a m_2 a_1 u̯ c k u r i_2
3b2a221f-6c22-42e7-9f70-59c64ac79141|ডোনাল্ড ট্রাম্প হারলে ক্ষোভ বাড়বে।|d_1 o n a l d_2 t_1 r a m p_2 h_1 a r l e_2 kʰ_1 o bʰ_2 b_1 a ɽ b e_2
3b2c9f2c-cabe-40f2-8073-cc85ca176e91|ইজেবী|i_1 ɟ e b i_2
3b2d1b1a-2a8f-426f-8afa-782448e6fe4e|ছুল|cʰ_1 u l_2
3b2f1690-4016-4ac4-8211-0e17490bbf18|কল্ঘর|k_1 ɔ l gʰ o r_2
3b33d225-a0e1-419a-b592-ea0f4eafb288|আলকাপ বেগুন চাষী।|a_1 l k a p_2 b_1 e g u n_2 c_1 a ʃ i_2
3b395593-ee17-4bde-9f63-83dc4fc6cd1f|ইম্যে|i_1 m e_2
3b4676a5-16dc-4b96-a3d9-01dc18e53a33|ভঙ্গ হৃদয়ে বেঁচে আছি আমি।|bʰ_1 ɔ ŋ g o_2 h_1 r i d̪ ɔ ʲ e_2 b_1 ẽ c e_2 a_1 cʰ i_2 a_1 m i_2
3b544001-1970-46b5-b79b-6c01f2684757|গিনেজ বুকে নাম লিখাবা একদিন।|g_1 i n e ɟ_2 b_1 u k e_2 n_1 a m_2 l_1 i kʰ a b a_2 æ_1 k d̪ i n_2
3b54f646-70a3-41e8-aba2-369be53c2530|জনম্জভস্যা|ɟ_1 ɔ n o m ɟ o bʰ o ʃ ʃ a_2
3b59e7a7-cf7e-46c6-8a53-3a83e5bcecc4|পিক মানে কবুতর|p_1 i k_2 m_1 a n e_2 k_1 o b u t̪ ɔ r_2
3b5d3e8c-7be3-4f75-a1cd-b3d6f9766098|চোয়ান্নছ|c_1 o ʷ a n n o cʰ o_2
3b69580c-d65a-441a-95bf-03eaa9f08a9c|তাঁর আচরনে আমি ভ্যাবাচ্যাকা খেয়ে গেলাম।|t̪_1 ã r_2 a_1 c o r ɔ n e_2 a_1 m i_2 bʰ_1 æ b a c c æ k a_2 kʰ_1 e ʲ e_2 g_1 e l a m_2
3b6c58ca-204a-4f5c-a12d-5fe570833439|নিরোঝ|n_1 i r o ɟʰ_2
3b75cc01-b382-49f7-a4fe-3256116a90b2|অরস জায়গাটি উত্তর প্রদেশে।|ɔ_1 r ɔ ʃ_2 ɟ_1 a ʲ g a t i_2 u_1 t̪ t̪ o r_2 p_1 r o d̪ e ʃ e_2
3b854161-5b9b-4286-a2e0-02ad2ec54148|শঙ্খচক্রগদাপদ্মধারী রাজধানীখ্যাত এলাকা।|ʃ_1 ɔ ŋ kʰ o c ɔ k k r o g ɔ d̪ a p ɔ d̪ d̪ õ d̪ʰ a r i_2 r_1 a ɟ d̪ʰ a n i kʰ æ t̪ o_2 e_1 l a k a_2
3b859a12-3391-4268-9569-7564ff16155f|ডাচরা এখন আর নেই|d_1 a c r a_2 æ_1 kʰ o n_2 a_1 r_2 n_1 e i̯_2
3b87cba5-f997-4514-a3e1-9e8b34dd247c|তেক্|t̪_1 e k_2
3b8dbbec-a4f1-4be5-a117-916578497ae6|অখাসত|ɔ_1 kʰ a ʃ ɔ t̪ o_2
3b8e4fec-2ee6-49d6-a30b-3cf5828f47c3|জর্জ এলউড একজন বিজ্ঞানী|ɟ_1 ɔ r ɟ_2 e_1 l u d_2 æ_1 k ɟ o n_2 b_1 i g g ã n i_2
3b95ba34-7878-459a-873c-f4c7741bb5d9|রুদ্ধ করুন।|r_1 u d̪ d̪ʰ o_2 k_1 o r u n_2
3b9998db-209e-4c9f-ada8-b8cd461db5dd|ঈগিলিক্|i_1 g i l i k_2
3b99d907-1282-4b6e-8759-c82e17d53604|শিঙ্গঘি মাছ খেতে মজা।|ʃ_1 i ŋ g o gʰ i_2 m_1 a cʰ_2 kʰ_1 e t̪ e_2 m_1 ɔ ɟ a_2
3b9bd080-6225-40e6-9c81-78f1fcf1323a|ডিমিউচুয়ালাইজড হলো দেশের প্রধান দুই স্টক এক্সচেঞ্জ।|d_1 i m i u̯ c u ʷ a l a i̯ ɟ d_2 h_1 o l o_2 d̪_1 e ʃ e r_2 p_1 r o d̪ʰ a n_2 d̪_1 u i̯_2 s_1 t ɔ k_2 e_1 k s c e n ɟ_2
3b9bf540-f984-4bb0-acc2-d796a5fc4b7f|ওষ্ঠ্যের প্রান্তভাগকে সৃক্কণী বলে।|o_1 ʃ tʰ e r_2 p_1 r a n t̪ o bʰ a g k e_2 ʃ_1 r i k k o n i_2 b_1 o l e_2
3b9ccec5-312e-4b4c-93bb-f595e0e336de|বাংলা অভিধান থেকে দেড়া শব্দের অর্থ বের করো।|b_1 a ŋ l a_2 o_1 bʰ i d̪ʰ a n_2 t̪ʰ_1 e k e_2 d̪_1 æ ɽ a_2 ʃ_1 ɔ b d̪ e r_2 ɔ_1 r t̪ t̪ʰ o_2 b_1 e r_2 k_1 ɔ r o_2
